sample_ID	Accession	Name	subspecies	City	Date	delivery_date	read_count	reads_per_million
ww036080	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Boston Metropolitan Area	2026-01-19	2026-01-30	28	2.2458146837138973
ww036080	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Boston Metropolitan Area	2026-01-19	2026-01-30	32	2.5666453528158826
ww036080	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Boston Metropolitan Area	2026-01-19	2026-01-30	21	1.684361012785423
ww036081	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Boston Metropolitan Area	2026-01-16	2026-01-30	43	2.645840578629336
ww036081	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Boston Metropolitan Area	2026-01-16	2026-01-30	52	3.1996211648540815
ww036081	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Boston Metropolitan Area	2026-01-16	2026-01-30	41	2.5227782261349487
ww036081	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Boston Metropolitan Area	2026-01-16	2026-01-30	45	2.768902931123724
ww036081	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Boston Metropolitan Area	2026-01-16	2026-01-30	18	1.1075611724494896
ww036081	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Boston Metropolitan Area	2026-01-16	2026-01-30	49	3.0150276361125
ww036081	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Boston Metropolitan Area	2026-01-16	2026-01-30	27	1.6613417586742345
ww036081	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Boston Metropolitan Area	2026-01-16	2026-01-30	12	0.7383741149663264
ww036081	NC_026438.1	Influenza A virus H1N1	t__Influenza A H1N1	Boston Metropolitan Area	2026-01-16	2026-01-30	27	1.6613417586742345
ww036081	NC_026435.1	Influenza A virus H1N1	t__Influenza A H1N1	Boston Metropolitan Area	2026-01-16	2026-01-30	4	0.2461247049887755
ww036081	NC_026433.1	Influenza A virus H1N1	t__Influenza A H1N1	Boston Metropolitan Area	2026-01-16	2026-01-30	16	0.984498819955102
ww036081	NC_026436.1	Influenza A virus H1N1	t__Influenza A H1N1	Boston Metropolitan Area	2026-01-16	2026-01-30	2	0.12306235249438775
ww036081	NC_026431.1	Influenza A virus H1N1	t__Influenza A H1N1	Boston Metropolitan Area	2026-01-16	2026-01-30	8	0.492249409977551
ww036082	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-01-19	2026-01-30	23	0.758169257265091
ww036082	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-01-19	2026-01-30	32	1.0548441840209961
ww036082	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-01-19	2026-01-30	27	0.8900247802677155
ww036082	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-01-19	2026-01-30	48	1.5822662760314943
ww036082	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-01-19	2026-01-30	24	0.7911331380157471
ww036082	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-01-19	2026-01-30	19	0.6263137342624665
ww036082	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-01-19	2026-01-30	6	0.19778328450393678
ww036082	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-01-19	2026-01-30	4	0.13185552300262451
ww036082	NC_026438.1	Influenza A virus H1N1	t__Influenza A H1N1	Jupiter	2026-01-19	2026-01-30	12	0.39556656900787357
ww036082	NC_026435.1	Influenza A virus H1N1	t__Influenza A H1N1	Jupiter	2026-01-19	2026-01-30	5	0.16481940375328064
ww036082	NC_026437.1	Influenza A virus H1N1	t__Influenza A H1N1	Jupiter	2026-01-19	2026-01-30	2	0.06592776150131226
ww036082	NC_026433.1	Influenza A virus H1N1	t__Influenza A H1N1	Jupiter	2026-01-19	2026-01-30	8	0.26371104600524903
ww036082	NC_026434.1	Influenza A virus H1N1	t__Influenza A H1N1	Jupiter	2026-01-19	2026-01-30	1	0.03296388075065613
ww036083	KU057279.1	Influenza A virus H5N1	t__Influenza A H5N1	Lincoln	2026-01-19	2026-01-30	4	0.1623970849073671
ww036083	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-01-19	2026-01-30	67	2.7201511721983986
ww036083	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-01-19	2026-01-30	30	1.2179781368052531
ww036083	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-01-19	2026-01-30	53	2.151761375022614
ww036083	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-01-19	2026-01-30	33	1.3397759504857782
ww036083	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-01-19	2026-01-30	70	2.8419489858789238
ww036083	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-01-19	2026-01-30	64	2.5983533585178735
ww036083	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-01-19	2026-01-30	55	2.2329599174762973
ww036083	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-01-19	2026-01-30	6	0.24359562736105062
ww036084	MF872856.1	Influenza A virus (A/swine/Spain/40192-1/2016(H1N1))	t__H1N1	Anchorage	2026-01-20	2026-01-30	25	1.4860718804646578
ww036084	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-01-20	2026-01-30	347	20.626677700849452
ww036084	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-01-20	2026-01-30	226	13.434089799400507
ww036084	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-01-20	2026-01-30	254	15.098490305520924
ww036084	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-01-20	2026-01-30	160	9.51086003497381
ww036084	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-01-20	2026-01-30	219	13.017989672870403
ww036084	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-01-20	2026-01-30	180	10.699717539345535
ww036084	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-01-20	2026-01-30	164	9.748631535848155
ww036084	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-01-20	2026-01-30	62	3.6854582635523516
ww036085	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-01-19	2026-01-30	140	9.353475731538678
ww036085	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-01-19	2026-01-30	79	5.2780327342253965
ww036085	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-01-19	2026-01-30	44	2.9396638013407275
ww036085	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-01-19	2026-01-30	61	4.075442997313281
ww036085	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-01-19	2026-01-30	34	2.2715583919451072
ww036085	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-01-19	2026-01-30	38	2.538800555703355
ww036085	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-01-19	2026-01-30	28	1.8706951463077355
ww036085	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-01-19	2026-01-30	11	0.7349159503351819
ww036085	NC_026438.1	Influenza A virus H1N1	t__Influenza A H1N1	Las Vegas	2026-01-19	2026-01-30	5	0.3340527046978099
ww036085	NC_026435.1	Influenza A virus H1N1	t__Influenza A H1N1	Las Vegas	2026-01-19	2026-01-30	37	2.4719900147637937
ww036085	NC_026437.1	Influenza A virus H1N1	t__Influenza A H1N1	Las Vegas	2026-01-19	2026-01-30	52	3.474148128857223
ww036085	NC_026433.1	Influenza A virus H1N1	t__Influenza A H1N1	Las Vegas	2026-01-19	2026-01-30	17	1.1357791959725536
ww036085	NC_026436.1	Influenza A virus H1N1	t__Influenza A H1N1	Las Vegas	2026-01-19	2026-01-30	14	0.9353475731538677
ww036085	NC_026434.1	Influenza A virus H1N1	t__Influenza A H1N1	Las Vegas	2026-01-19	2026-01-30	4	0.26724216375824794
ww036085	NC_026431.1	Influenza A virus H1N1	t__Influenza A H1N1	Las Vegas	2026-01-19	2026-01-30	4	0.26724216375824794
ww036085	NC_026432.1	Influenza A virus H1N1	t__Influenza A H1N1	Las Vegas	2026-01-19	2026-01-30	19	1.2694002778516775
ww036086	JX138517.1	Influenza A virus H1N1	t__Influenza A H1N1	Atlanta	2026-01-18	2026-01-30	6	0.3653062337804032
ww036086	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2026-01-18	2026-01-30	31	1.88741554119875
ww036086	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2026-01-18	2026-01-30	83	5.053402900628911
ww036086	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2026-01-18	2026-01-30	61	3.713946710100766
ww036086	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2026-01-18	2026-01-30	33	2.0091842857922178
ww036086	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2026-01-18	2026-01-30	71	4.322790433068104
ww036086	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2026-01-18	2026-01-30	13	0.7914968398575403
ww036086	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2026-01-18	2026-01-30	34	2.0700686580889514
ww036086	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Atlanta	2026-01-18	2026-01-30	4	0.2435374891869355
ww036087	MG572185.1	Influenza A virus H1N1	t__Influenza A H1N1	Carson	2026-01-18	2026-01-30	4	0.3154001536944949
ww036087	MG572189.1	Influenza A virus H1N1	t__Influenza A H1N1	Carson	2026-01-18	2026-01-30	4	0.3154001536944949
ww036087	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Carson	2026-01-18	2026-01-30	29	2.286651114285088
ww036087	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Carson	2026-01-18	2026-01-30	19	1.4981507300488508
ww036087	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Carson	2026-01-18	2026-01-30	4	0.3154001536944949
ww036088	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Carson	2026-01-19	2026-01-30	21	1.4016503966203406
ww036088	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Carson	2026-01-19	2026-01-30	14	0.9344335977468937
ww036088	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Carson	2026-01-19	2026-01-30	47	3.137027078150286
ww036088	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Carson	2026-01-19	2026-01-30	17	1.1346693686926568
ww036088	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Carson	2026-01-19	2026-01-30	11	0.7341978268011308
ww036088	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Carson	2026-01-19	2026-01-30	12	0.8009430837830517
ww036088	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Carson	2026-01-19	2026-01-30	40	2.669810279276839
ww036090	KU976699.1	Influenza A virus (A/swine/Mexico/AVX47/2013(H1N1))	t__H1N1	Garland	2026-01-19	2026-01-30	2	0.220131074847207
ww036090	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Garland	2026-01-19	2026-01-30	18	1.981179673624863
ww036090	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Garland	2026-01-19	2026-01-30	36	3.962359347249726
ww036090	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Garland	2026-01-19	2026-01-30	16	1.761048598777656
ww036090	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Garland	2026-01-19	2026-01-30	30	3.301966122708105
ww036090	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Garland	2026-01-19	2026-01-30	18	1.981179673624863
ww036090	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Garland	2026-01-19	2026-01-30	1	0.1100655374236035
ww036090	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Garland	2026-01-19	2026-01-30	19	2.0912452110484665
ww036092	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Boston Metropolitan Area	2026-01-21	2026-01-30	2	0.3039612534511001
ww036092	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Boston Metropolitan Area	2026-01-21	2026-01-30	4	0.6079225069022002
ww036092	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Boston Metropolitan Area	2026-01-21	2026-01-30	22	3.343573787962101
ww036092	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Boston Metropolitan Area	2026-01-21	2026-01-30	9	1.3678256405299503
ww036093	JX138517.1	Influenza A virus H1N1	t__Influenza A H1N1	Jupiter	2026-01-21	2026-01-30	4	0.22482620934018005
ww036093	JX138518.1	Influenza A virus H1N1	t__Influenza A H1N1	Jupiter	2026-01-21	2026-01-30	3	0.16861965700513504
ww036093	JX138520.1	Influenza A virus H1N1	t__Influenza A H1N1	Jupiter	2026-01-21	2026-01-30	1	0.05620655233504501
ww036093	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-01-21	2026-01-30	37	2.0796424363966652
ww036093	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-01-21	2026-01-30	89	5.002383157819006
ww036093	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-01-21	2026-01-30	35	1.9672293317265752
ww036093	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-01-21	2026-01-30	49	2.7541210644172054
ww036093	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-01-21	2026-01-30	24	1.3489572560410803
ww036093	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-01-21	2026-01-30	23	1.292750703706035
ww036093	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-01-21	2026-01-30	16	0.8993048373607202
ww036093	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Jupiter	2026-01-21	2026-01-30	14	0.7868917326906302
ww036094	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-01-21	2026-01-30	97	6.878905729206557
ww036094	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-01-21	2026-01-30	146	10.35381687076451
ww036094	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-01-21	2026-01-30	109	7.729904376118708
ww036094	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-01-21	2026-01-30	89	6.31157329793179
ww036094	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-01-21	2026-01-30	138	9.78648443948974
ww036094	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-01-21	2026-01-30	100	7.091655390934595
ww036094	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-01-21	2026-01-30	100	7.091655390934595
ww036094	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Lincoln	2026-01-21	2026-01-30	11	0.7800820930028055
ww036095	KR700662.1	Influenza A virus (A/swine/England/101878/2010(H1N2))	t__H1N2	Portland	2026-01-21	2026-01-30	4	0.4597629278438866
ww036095	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Portland	2026-01-21	2026-01-30	4	0.4597629278438866
ww036096	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-01-21	2026-01-30	182	17.21478738886294
ww036096	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-01-21	2026-01-30	159	15.03929227928136
ww036096	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-01-21	2026-01-30	149	14.093424840332847
ww036096	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-01-21	2026-01-30	100	9.458674389485132
ww036096	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-01-21	2026-01-30	100	9.458674389485132
ww036096	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-01-21	2026-01-30	51	4.823923938637417
ww036096	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-01-21	2026-01-30	110	10.404541828433645
ww036096	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Las Vegas	2026-01-21	2026-01-30	6	0.5675204633691079
ww036097	CY005713.1	Influenza A virus (A/red-necked stint/Australia/5745/1981(H12N9))	t__H12N9	Traverse City	2026-01-20	2026-01-30	2	0.18556755744661269
ww036097	CY005364.1	Influenza A virus (A/ruddy turnstone/Delaware/94/2000(H12N4))	t__H12N4	Traverse City	2026-01-20	2026-01-30	6	0.5567026723398381
ww036097	KY888029.1	Influenza A virus H1N1	t__Influenza A H1N1	Traverse City	2026-01-20	2026-01-30	8	0.7422702297864507
ww036097	KY888031.1	Influenza A virus H1N1	t__Influenza A H1N1	Traverse City	2026-01-20	2026-01-30	4	0.37113511489322537
ww036097	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-01-20	2026-01-30	29	2.6907295829758837
ww036097	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-01-20	2026-01-30	47	4.360837599995398
ww036097	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-01-20	2026-01-30	64	5.938161838291606
ww036097	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-01-20	2026-01-30	40	3.7113511489322537
ww036097	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-01-20	2026-01-30	35	3.247432255315722
ww036097	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-01-20	2026-01-30	21	1.9484593531894334
ww036097	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-01-20	2026-01-30	5	0.4639188936165317
ww036097	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-01-20	2026-01-30	23	2.1340269106360457
ww036099	MF872856.1	Influenza A virus (A/swine/Spain/40192-1/2016(H1N1))	t__H1N1	Traverse City	2026-01-21	2026-01-30	2	0.7463444051038015
ww036099	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-01-21	2026-01-30	33	12.314682684212727
ww036099	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-01-21	2026-01-30	41	15.300060304627932
ww036099	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-01-21	2026-01-30	68	25.375709773529255
ww036099	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-01-21	2026-01-30	30	11.195166076557024
ww036099	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-01-21	2026-01-30	27	10.075649468901322
ww036099	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-01-21	2026-01-30	15	5.597583038278512
ww036099	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-01-21	2026-01-30	40	14.926888102076031
ww036099	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Traverse City	2026-01-21	2026-01-30	8	2.985377620415206
ww036102	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	San Francisco	2026-01-21	2026-01-30	16	1.5878242461159338
ww036102	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	San Francisco	2026-01-21	2026-01-30	10	0.9923901538224585
ww036102	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	San Francisco	2026-01-21	2026-01-30	13	1.2901071999691962
ww036102	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	San Francisco	2026-01-21	2026-01-30	15	1.488585230733688
ww036102	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	San Francisco	2026-01-21	2026-01-30	11	1.0916291692047044
ww036102	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	San Francisco	2026-01-21	2026-01-30	29	2.87793144608513
ww036102	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	San Francisco	2026-01-21	2026-01-30	24	2.3817363691739004
ww036102	NC_026437.1	Influenza A virus H1N1	t__Influenza A H1N1	San Francisco	2026-01-21	2026-01-30	5	0.49619507691122927
ww036102	NC_026436.1	Influenza A virus H1N1	t__Influenza A H1N1	San Francisco	2026-01-21	2026-01-30	3	0.29771704614673755
ww036102	NC_026431.1	Influenza A virus H1N1	t__Influenza A H1N1	San Francisco	2026-01-21	2026-01-30	10	0.9923901538224585
ww036103	KM507508.1	Influenza A virus H3N2	t__Influenza A H3N2	Portland	2026-01-22	2026-01-30	57	4.243417305846908
ww036103	KM507509.1	Influenza A virus H3N2	t__Influenza A H3N2	Portland	2026-01-22	2026-01-30	52	3.8711877176147227
ww036103	KM507515.1	Influenza A virus H3N2	t__Influenza A H3N2	Portland	2026-01-22	2026-01-30	18	1.3400265176358657
ww036103	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Portland	2026-01-22	2026-01-30	111	8.263496858754504
ww036103	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Portland	2026-01-22	2026-01-30	47	3.498958129382538
ww036103	NC_007371.1	Influenza A virus H3N2	t__Influenza A H3N2	Portland	2026-01-22	2026-01-30	63	4.69009281172553
ww036103	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Portland	2026-01-22	2026-01-30	60	4.466755058786219
ww036103	NC_007369.1	Influenza A virus H3N2	t__Influenza A H3N2	Portland	2026-01-22	2026-01-30	106	7.89126727052232
ww036103	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Portland	2026-01-22	2026-01-30	35	2.6056071176252944
ww036103	NC_007367.1	Influenza A virus H3N2	t__Influenza A H3N2	Portland	2026-01-22	2026-01-30	19	1.4144724352823026
ww036103	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Portland	2026-01-22	2026-01-30	11	0.8189050941108068
ww036104	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Laredo	2026-01-20	2026-01-30	13	1.3787529921591377
ww036104	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Laredo	2026-01-20	2026-01-30	4	0.42423168989511933
ww036104	NC_007366.1	Influenza A virus H3N2	t__Influenza A H3N2	Laredo	2026-01-20	2026-01-30	20	2.1211584494755966
ww036104	NC_007368.1	Influenza A virus H3N2	t__Influenza A H3N2	Laredo	2026-01-20	2026-01-30	9	0.9545213022640184
ww036104	NC_007370.1	Influenza A virus H3N2	t__Influenza A H3N2	Laredo	2026-01-20	2026-01-30	4	0.42423168989511933
ww036105	NC_007373.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-01-21	2026-01-30	190	21.28683154027256
ww036105	NC_007372.1	Influenza A virus H3N2	t__Influenza A H3N2	Anchorage	2026-01-21	2026-01-30	53	5.937905640181292
